Gene,FC Fat tissue vs TLS,P-value Fat tissue vs TLS,FC in situ vs TLS,P-value in situ vs TLS,FC Lactiferous duct vs TLS,P-value Lactiferous duct vs TLS,FC Necrosis vs TLS,P-value Necrosis vs TLS,FC Tumor vs TLS,P-value Tumor vs TLS,FC Stroma vs TLS,P-value Stroma vs TLS,FC Lymphocyte vs TLS,P-value Lymphocyte vs TLS,FC Vessels vs TLS,P-value Vessels vs TLS
TECTA,1,0.5646703269824215,1,0.7649548388870795,1,0.5592636062687278,1,0.6864651175838987,1,0.6973450606422722,1,0.615989937018998,1,0.6195901464450174,1,0.6501192660891506
TEDC1,0.9936572140397278,0.46336912313675105,0.9170069530807501,0.9933039545746922,1.0204744443423202,0.5575007255929922,0.9382170469135351,0.9653540178660831,0.890761874780427,0.9999974257847329,0.8414690101978165,0.9999999644234191,0.9438987998139926,0.9179631976642294,0.9408403287709408,0.9715056170038849
TEDC2,0.9865252622460895,0.9984244359379887,0.9630601463696893,0.9999999301131465,0.9999745681962144,0.6854294041864908,0.9386844734037376,0.9999923978706609,0.8292907513610897,1,0.8977955289331196,0.9999999999999962,0.9774256189578983,0.9990314792383311,0.9988367633455005,0.9790577405316768
TEF,0.9201315058095333,0.9179631976642294,0.8576636477340125,0.992069595758698,0.7514701152866523,0.9999574699880213,0.9303674776709782,0.9428877184256138,0.8349627044359863,0.9999997193679198,0.8552885312297999,0.9999993117065755,0.9284027773614142,0.9589707635515916,0.8786885326308358,0.9940172730644247
TEFM,0.9736890821526696,0.9355163270623885,0.9821442995447746,0.9319618617539527,1.0000301624790582,0.4405643452101761,0.9971877050358792,0.6472899694504874,0.9564805237842748,0.999945135189122,0.9790199809027958,0.8151451916601887,0.9783737978999346,0.8816117168241234,0.9992389187120212,0.8507287133359505
TEK,1,0.785425130480107,1,0.7946068383242417,1,0.6083759663802548,1,0.5864794488378452,1,0.3348767254418189,1,0.37734828724185904,1,0.7697616110008483,1,0.9683746692029799
TEKT2,1,0.7941682969439581,1,0.969671016056869,1,0.9169138843899066,1,0.950165388707337,1,0.9164390976792862,1,0.8374793231367881,1,0.7197482251669703,1,0.8450781946431829
TEKT3,0.9928062556534757,0.8258502657582876,0.9999769989037081,0.7871677060070512,0.9997665923650549,0.9354232687159308,0.9999224070817843,0.785461596142567,0.9939996876529054,0.6727398407225794,0.9886994976436426,0.7293954532685861,1.000023574243122,0.02100916708150925,0.9999667876546682,0.8406711682293906
TEKT4,1,0.6002088909826846,1,0.7629817851286711,1,0.5191307772860769,1,0.6024530825633188,1,0.566941828173923,1,0.49774770734775275,1,0.5781522553419559,1,0.6741826186716454
TEKT4P2,0.9962784211619786,0.6727382836929089,0.9988368084026215,0.6103947234775071,0.9561114880574739,0.988908053097507,0.9995131407347458,0.5881240094673262,0.9556215060420538,0.9994080870216949,0.95263950429844,0.9998958063525206,0.9263532364626244,0.9999906869903514,0.9831188928388829,0.9628556854083223
TEKT5,1,0.7070575996561186,1,0.9053668907374606,1,0.9013295413006708,1,0.7963410910031471,1,0.9048927701221126,1,0.8482657411149216,1,0.533890708338554,1,0.8932336698579666
TELO2,1.0459493356372531,0.18268218160495214,0.8449899441907813,0.9978935864459385,0.9025573982514119,0.9734554450622734,0.8711457708732636,0.9894700294456095,0.8108012822091685,0.999998832961054,0.8040968381648792,0.9999998047827164,0.9507706148441325,0.8663976207609462,0.8901658246945039,0.991086437566871
TENM1,1,0.25439497297336733,1,0.3009446281713204,1,0.24566068718868148,1,0.19063256178382526,1,0.1321566925407177,1,0.13422222747125337,1,0.14738428472245163,1,0.2932875704265651
TENM2,1,0.5876387887300257,1,0.87289783231609,1,0.7077564085262976,1,0.6209225319080951,1,0.484595532109368,1,0.6188655816972141,1,0.4836730996163757,1,0.6738765237294464
TENM3,0.9830901930730981,0.9964419709596859,0.9999984940492933,0.6553155689214933,0.9999740285328234,0.5968328504542865,1.000002883271887,0.6653479431530833,1.0000160731449155,0.07253112056723558,0.982248672492174,0.9998717577371526,1.000011293144532,0.2780749644649756,0.9999526650618802,0.8682165192030955
TENM4,0.9891976542835417,0.492663906177485,1.0223133077712216,1.255257224718767E-4,1.0223256958991638,2.057925110742992E-4,1.0223242520654536,2.219836662979264E-4,1.0222855560796509,3.129018549425855E-5,0.9837961804346416,0.6697829028978202,1.0030667725666107,0.05526306071294266,1.0190549498859751,0.4637299133754598
TENT2,1.0217372853873623,0.2585790211953003,1.1145979415069516,0.002638651179002516,1.1154523020337421,0.0023890812120966713,1.1204683485068074,3.716269737571299E-5,1.0547426293797455,0.10971686771877216,1.1107705352574517,1.0986710126123437E-6,1.0374623558558536,0.037559806116759596,1.1440382876009374,1.6486047847369446E-5
TENT4A,1.1125619070989892,0.0020467551633738435,0.9654443873784798,0.8573870035454515,1.0598369937733498,0.2872684271914164,1.0971858969396464,0.03689567619225193,0.7903406951722386,0.9999999882741241,1.1386266749884617,7.772884371142157E-5,1.037404226349224,0.26926438830013355,1.2042617166350151,0.0015924085544595068
TENT4B,0.9264797400840923,0.9880230696389083,1.0562345882484268,0.387477582000893,1.0597093647654148,0.002952772965576952,0.9611945634747555,0.8663976207609462,0.9662856351235681,0.945643647028937,0.9718836809143063,0.7937126903747879,1.0101631876295507,0.14261228488136557,0.9946215044770397,0.18074500213656267
TENT5A,0.7500424906740821,0.9999999563750284,1.0361858654912273,0.4833945022146905,1.0829722360249094,0.16890090781992917,0.7150949953139007,0.9999999967830785,1.0724280169591351,0.02829803310017352,0.8971229867743612,0.9995505488699437,1.1632884482520087,4.495141775366844E-6,0.8723988294717216,0.9885779186956367
TENT5B,0.9975598571945556,0.998360724410933,0.888050532809339,0.999999834211841,0.9866564494715458,0.999299006219142,0.9393794040046544,0.9999995813025321,0.8755709458315282,1,0.9274424660843574,0.9999999999985023,0.9998231883045288,0.7757961816621851,0.9969357969220624,0.9989670152953466
TENT5C,1.0350054037969734,0.2429718797140334,1.1449879950867103,6.394043857916093E-5,0.9749173981312784,0.5175980937513033,1.145029774102787,2.01553372501128E-6,1.1451560094632685,3.2901700236087745E-9,1.1260083446375082,0.0012627414761125025,0.9078265425624646,0.9785631249432836,1.1176255660475096,0.014522267511950774
TEP1,1.013824512886424,0.443939287678633,1.0606586761285934,0.3214866511341728,1.0497280125419866,0.08376756968037832,1.0180503468255429,0.5333827807492558,1.066852411415365,0.07838472488153805,1.0518337177228692,0.049998052812939384,1.0573338396463507,0.014172352189824901,1.07808493688816,0.017758366608720343
TEPP,1,0.5761337158083076,1,0.6636869185881764,1,0.7432187380909009,1,0.5837344975181608,1,0.7060939890061328,1,0.4242702722646504,1,0.6647069326343303,1,0.6086181162284912
TEPSIN,1.0958736375917548,0.0013247487946748406,1.0171192729865242,0.2679627560085245,1.0049925316949158,0.35016393449509897,1.1117545100132622,0.002418161906966439,1.0268550716251443,0.21934175142805418,1.0286629306789246,0.138960194564977,1.018773206158814,0.11360018481153564,1.1311365978310532,0.008319339274972859
TERF1,0.9010283091130935,0.9998496132369283,0.95175961979705,0.7871677060070512,1.017339978179263,0.21999583460239314,0.9826594595076582,0.5849403593452923,0.9707647707974997,0.9438183277893711,0.999333930715378,0.4007801307716229,1.0263420227032913,0.003561351511406319,1.0282710971196791,0.10311661216124207
TERF1P4,1,0.8228758908683709,1,0.8968588762633125,1,0.7447252522910695,1,0.7790625615272555,1,0.6079219300265843,1,0.7661225718568072,1,0.6302170749767988,1,0.7808441707693345
TERF2,1.06938539414442,0.02250843431582867,1.0536061358614641,0.33755906905720345,1.1957382862229318,0.0018654124462591784,1.1066769915796275,0.0016392755890670028,1.04106610897423,0.21813571660052686,1.0841708122371818,0.037895725661242295,1.0812941905598907,0.00913661860594317,1.2303671821329496,1.030099130268969E-4
TERF2IP,1.0587336295993361,0.20280857478028474,1.1944065673954605,9.660298656521526E-4,1.216129693010458,7.170798394542326E-5,1.16636708179172,1.367682782083917E-4,1.1682316708251663,0.0014165463317788534,1.23563676985181,3.185411580995951E-6,1.179573814879405,4.6959779705469637E-4,1.2152986269577617,1.4823804127952757E-4
TERT,1,0.6161051193218361,1,0.8564520654651169,1,0.5783763677502672,1,0.7057513508616993,1,0.8082316590013369,1,0.6593140176685579,1,0.557013487660796,1,0.5672899604688901
TES,0.9364424970165343,0.9759164000868786,1.0412972695276606,0.20485912047040503,1.1373655423526574,0.003966335325138844,0.9282747018347035,0.9589707635515916,0.9629184980484844,0.8628417641668085,1.013602814323685,0.4358804135287903,1.1317790134784218,4.7649713854153267E-4,1.1100563678017166,0.020310926241199904
TESC,1.0196673922347868,0.0858114993941411,1.04698289119349,0.0017342972456772868,1.0179031813960062,0.3268535196629667,1.050795466217514,3.147902260047992E-4,1.0508309954414865,4.506610994554308E-9,1.0415653905267093,1.1456161602510939E-4,1.0142794642517978,0.07601542489001312,1.0030284814091432,0.3956372917546883
TESK1,0.9067974298760165,0.8300164816154465,0.8953730733651093,0.7903784915905684,0.9355279935448161,0.6940806199546455,0.8303466197444196,0.9873710473584281,0.8004253306162833,0.9999954187174246,0.777479887790261,0.9999993789411384,0.8499960008146455,0.9740038324793723,0.9128156656683681,0.9042808149826157
TESK2,1.0488684913131288,0.0021002257770533564,1.0488635026372832,0.4415213001555949,1.0133177062905112,0.6784340596342997,1.0510647582098855,0.004590457393907138,1.0166682068472594,0.43749011042229485,1.0518662871734754,5.305181772462287E-5,1.0289347563983373,0.0475191873389448,1.0702586623801826,9.347215730018113E-4
TESMIN,0.9387825680877075,0.9999783089154769,0.9667113642477755,0.9999939924673401,0.9989483233496171,0.9980451600060666,0.9513780576672264,0.9998716590323283,0.8472076158379035,0.9999999999999999,0.9324533797267921,0.999999998126342,0.9994536545211776,0.918581433522432,0.9999140735874726,0.8713345624676339
TESPA1,1.4281016865809173,4.1512402212801895E-14,1.4715117442190784,8.720797164434715E-16,1.4713386943241415,4.790872761065196E-13,1.4715321381252549,4.564792165210938E-17,1.4715463921711434,6.524997007689319E-20,1.4715349858791151,2.032829622059577E-18,1.3014203924607117,7.573306882155408E-10,1.4714530896137723,1.7571961585385184E-15
TET1,0.8939954793287677,0.9999999999998879,0.9998001071349658,0.9963639892602221,0.9999583615990291,0.9539233984721004,0.942862585802167,0.9999999895771379,0.9869972838924334,0.9999487013876687,0.9821868937943552,0.9999850707436798,1.0000041640898913,0.020814522918433116,0.9999122863120276,0.9986506614274504
TET2,0.7980983415202106,0.999999999842674,1.0504900821119545,0.05840752940183432,1.0304642216643976,0.17138360448740458,0.9428538109142488,0.9908633813940568,1.0037331209017286,0.546359665851975,1.0050891719644983,0.4007801307716229,1.059171324566229,3.3236040150978717E-7,1.0582170901624908,0.041457450926832944
TET3,0.9576271225048559,0.9447369392870574,0.986027977144653,0.6583746153772131,1.035319809169631,0.06967373293115328,0.9796868304841344,0.5976394148891656,0.9482495668749003,0.9992027997918567,0.9842180165470988,0.7806582485719458,1.0174773946803792,0.020010287543792277,1.0359754604949503,0.011549405667966705
TEX10,0.9626772423131167,0.9302050973884745,0.9946677224615825,0.6481289741547502,0.946303103085134,0.9034940847793913,0.9408492071217229,0.9692329264710163,0.8648956355432864,0.999999473566899,0.9353260213910667,0.975213515872905,0.9733132430642699,0.8479756663258933,1.030542977156463,0.4186407134197657
TEX11,1,0.6169479835349454,1,0.7265252689146173,1,0.6708759399207505,1,0.5679054791534085,1,0.4128647357054543,1,0.6148630193301289,1,0.7157925434797544,1,0.5916240346322938
TEX14,1,0.43834367679394365,1,0.73789769491472,1,0.6363135498944299,1,0.5928409081853954,1,0.7386636110704731,1,0.3198337194480777,1,0.5156118764227929,1,0.6242317212515613
TEX2,0.8969637037365901,0.9997333295572124,0.8394513704835093,0.9990869144262141,0.9302794916710408,0.9519972882345361,0.9158378367948091,0.988149911612495,0.8373823348365287,0.9999999990921467,0.9706877342421771,0.912896237332732,1.010423963072644,0.3527100305495125,1.048660956334005,0.06084715239624667
TEX22,1,0.5963971091503409,1,0.9253982375403355,1,0.7872673910073085,1,0.626454061783329,1,0.8576301892953718,1,0.8149552307522305,1,0.6056400559772654,1,0.7451339692492086
TEX261,1.008841826317055,0.3992012988631601,0.5132350488626667,0.9999999977557102,0.9817065012038196,0.8948410567301095,1.1731632220226063,0.0346459821339169,0.5960436800403068,0.9999999999999999,0.7654399508735508,0.9999999735624574,0.8006223714027084,0.9999915057712909,0.9574321181417771,0.8748580816532184
TEX264,1.0402790732592484,0.023624374714945728,0.720892606097855,0.9997367289434795,0.7315143020175388,0.999197559873037,0.8849218202096271,0.6118030340815921,0.7055926370308453,0.9999999841036953,0.6221774381054893,0.9999999999608647,0.5899019387913378,0.9999999998158019,0.6567717207237216,0.9999980598802864
TEX29,1,0.719456936919677,1,0.8185457924031536,1,0.5530847629819354,1,0.6710582515997429,1,0.8065452970695686,1,0.8565801876964175,1,0.3583051886921056,1,0.6988213700488345
TEX30,0.9836399639569298,0.8140528812885357,0.9590249194174228,0.9988577687586259,1.00050890258311,0.02339880528172938,0.9982370980705338,0.49266388496346586,0.9093598673551345,0.9999999999886714,0.9963936314682125,0.04475337399430038,0.9877342001004428,0.712912341198601,1.0004703747244132,0.13499599486971262
TEX41,1,0.8333351785857931,1,0.748452403875961,1,0.7209053328094536,1,0.7580886546073158,1,0.5862901807624235,1,0.8461304901408495,1,0.47181788032094674,1,0.9537578221480171
TEX45,1,0.6017531742089084,1,0.9254418754382667,1,0.8143611593122844,1,0.9400771671623824,1,0.9000388317192919,1,0.9367353723309297,1,0.6451432393158998,1,0.7569796172211978
TEX46,1,0.757113810450976,1,0.9282003566908992,1,0.8416647319502867,1,0.6955576346586978,1,0.7620567538263983,1,0.7218694855226275,1,0.5551029247719622,1,0.8271822437557088
TEX9,0.9780021537427366,0.9792876033050153,0.9996439364154779,0.9810643228001041,0.999728304034184,0.9712759716366038,0.9951914691458844,0.9480823196316657,0.9859675769745306,0.9569598347761852,0.9895120342298938,0.9516684863034467,1.000006108086097,0.08232973791823009,0.9999803488628846,0.6585938983904681
TF,0.8324926583501127,0.9999933258074846,0.975042887358778,0.954525703543441,0.9033143345548457,0.9941745278191352,0.9262559718368818,0.9872370895870266,0.9450006987369582,0.9996120674900782,0.9721738750204757,0.949153994447318,1.0024665091437979,5.919064843294791E-4,1.002196933539807,0.15932908530546835
TFAM,0.951400220400702,0.8902831322812278,0.8269100454147641,0.9600684427164009,1.065645081642217,0.056359533350018476,1.0633997797064594,0.057582114761091964,0.8254877082137618,0.99999808080274,1.070684933101535,9.81977544362256E-4,0.9822563281837913,0.6411997864425604,1.1392695686252736,0.002201923645004702
TFAP2A,0.7916839000182843,0.9999999999999729,0.7740644463620745,0.999999999995267,0.9163640490898506,0.9999998082356308,0.7274179607789509,0.999999999999993,0.7394919527574726,1,0.8675275063374692,0.9999999999992132,0.9999978991767926,0.3228489240957376,0.9991335829903791,0.9963467354252307
TFAP2A-AS1,1.0000118554380755,0.43266051037094166,0.9995123874406187,0.9965986366478,0.9999764990044163,0.8793635415048701,0.9999512987514607,0.9548677040496443,0.97385907751412,0.9999999787779972,0.9871585252581837,0.9995060369899776,1.0000192807411843,0.11711358409426173,1.0000072172922918,0.6133093805366253
